id,rue,cp,ville,adresse_full,name,raison_sociale,telephone,accueil_1,accueil_2,eco_orgs,folder_type
fvm_0501,ROUTE DE CRAPONNE - LE CLAPIER,43130,RETOURNAC,ROUTE DE CRAPONNE - LE CLAPIER - 43130 RETOURNAC,Déchèterie de RETOURNAC,SICTOM EMBLAVEZ MEYGAL,471652342,,Particuliers,Valobat,Point d'apport volontaire
fvm_0502,ZI PELLOUAILLE,35480,GUIPRY-MESSAC,ZI PELLOUAILLE - 35480 GUIPRY-MESSAC,Déchèterie GUIPRY-MESSAC,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0503,LES ROCHELLES,35330,VAL D ANAST,LES ROCHELLES - 35330 VAL D ANAST,Déchèterie de Val d'Anast,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0504,5 ROUTE DU PERRON COUPE,35470,PLECHATEL,5 ROUTE DU PERRON COUPE - 35470 PLECHATEL,Déchèterie de Bain de bretagne,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0505,ROUTE DE LA DOMINELAIS,35390,GRAND FOUGERAY,ROUTE DE LA DOMINELAIS - 35390 GRAND FOUGERAY,Déchèterie du Grand-Fougeray,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0506,RUE DES VALLES DU COUCHANT,35550,PIPRIAC,RUE DES VALLES DU COUCHANT - 35550 PIPRIAC,Déchèterie de Pipriac,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0507,ROUTE DE BRUC SUR AFF,35550,SIXT SUR AFF,ROUTE DE BRUC SUR AFF - 35550 SIXT SUR AFF,Déchèterie de Sixt sur Aff,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0508,LA PIGEONNAIS,35580,GUICHEN,LA PIGEONNAIS - 35580 GUICHEN,Déchèterie de Guichen,SMICTOM DES PAYS DE VILAINE,02 99 57 04 03,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0509,ZI,54920,Villers-la-Montagne,ZI - 54920 Villers-la-Montagne,Déchèterie VILLERS LA MONTAGNE,SMTOM SYNDICAT MIXTE TRAITEMENT ORDURES MENAGERES,,Professionnels,Particuliers,,Point d'apport volontaire
fvm_0510,20 chemin de jarapinard,43290,MONTFAUCON,20 chemin de jarapinard - 43290 MONTFAUCON,SRPM,société de recyclage du pays de Monfaucon,471593235,Professionnels,,Valobat,Point d'apport volontaire
fvm_0511,1450 route des Aulnes,74370,VILLAZ,1450 route des Aulnes - 74370 - VILLAZ,Société VIGNIER F.,Société VIGNIER F.,04 50 01 21 00,Professionnels,Particuliers,,Point d'apport volontaire
fvm_0512,ZA BLEU,43000,POLIGNAC,ZA BLEU - 43000 POLIGNAC,SRV VACHER Déchèterie Professionnelle,SRV VACHER,471022294,Professionnels,,Valobat,Point d'apport volontaire
fvm_0513,RUE DU CHAMP MARTIN,35130,CHARTRES DE BRETAGNE,RUE DU CHAMP MARTIN - 35130 CHARTRES DE BRETAGNE,Déchètterie CAP VALO 35,SUEZ CAP VALO 35,0810 33 34 44,Professionnels,,,Point d'apport volontaire
fvm_0514,310 rue de l'ile,44000,NANTES,310 rue de l'ile - 44000 NANTES,Déchèterie professionnelle,SUEZ RV. ECOPOLE DE CHEVIRE,02 40 57 08 08,Professionnels,,,Point d'apport volontaire
fvm_0515,Rte de Bar le Duc,55300,CHAUVONCOURT,Rte de Bar le Duc - 55300 - CHAUVONCOURT,DECH CHAUVONCOURT,SYNDICAT MIXTE D'ETUDE ET DE TRAITEMENT,,Professionnels,Particuliers,,Point d'apport volontaire
fvm_0516,21 route de Varennes,55120,CLERMONT EN ARGONNE,21 route de Varennes - 55120 - CLERMONT EN ARGONNE,DECH CLERMONT EN ARGONNE,SYNDICAT MIXTE D'ETUDE ET DE TRAITEMENT,,Professionnels,Particuliers,,Point d'apport volontaire
fvm_0517,Les Grèves,55150,DAMVILLERS,Les Grèves - 55150 - DAMVILLERS,DECH DAMVILLERS,SYNDICAT MIXTE D'ETUDE ET DE TRAITEMENT,,Professionnels,Particuliers,,Point d'apport volontaire
fvm_0518,ZA Alamont,55230,SPINCOURT,ZA Alamont - 55230 - SPINCOURT,DECH SPINCOURT,SYNDICAT MIXTE D'ETUDE ET DE TRAITEMENT,,Professionnels,Particuliers,,Point d'apport volontaire
fvm_0519,606 Rue du Petit Candol,50000,Saint-Lô,606 Rue du Petit Candol - 50000 Saint-Lô,Déchèterie de Saint-Lô,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire
fvm_0520,Route du Focq,50890,Condé-sur-Vire,Route du Focq - 50890 Condé-sur-Vire,Déchèterie de Condé-sur-Vire,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire
fvm_0521,Route de Villebaudon,50420,Tessy-Bocage,Route de Villebaudon - 50420 Tessy-Bocage,Déchèterie de Tessy-Bocage,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire
fvm_0522,Route de Saint-Sauveur Lendelin,50570,MARIGNY,Route de Saint-Sauveur Lendelin - 50570 MARIGNY,Déchèterie de Marigny-le-Lozon,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire
fvm_0523,D8,50620,Le Dézert,D8 - 50620 Le Dézert,Déchèterie de Le Dézert,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire
fvm_0524,RD 77,50750,Saint-Martin-de-Bonfossé,RD 77 - 50750 Saint-Martin-de-Bonfossé,Déchèterie de St-Martin-de-Bonfossé,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire
fvm_0525,3 Le Bas des Landes - ZA Le Bas des Landes,50680,Saint-Clair-sur-l'Elle,3 Le Bas des Landes - ZA Le Bas des Landes - 50680 Saint-Clair-sur-l'Elle,Déchèterie de St-Clair-sur-Elle,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire
fvm_0526,166 Route de Cavigny,50880,Pont-Hébert,166 Route de Cavigny - 50880 Pont-Hébert,Déchèterie de Pont-Hébert,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire
fvm_0527,D971 Les Terres rouges,50500,Carentan-les-Marais,D971 Les Terres rouges - 50500 Carentan-les-Marais,Déchèterie de Carentan,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire
fvm_0528,Le Cacquevel,50800,Villedieu-les-Poêles-Rouffigny,Le Cacquevel - 50800 Villedieu-les-Poêles-Rouffigny,Déchèterie de Villedieu,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire
fvm_0529,La Bergerie,50410,Percy-en-Normandie,La Bergerie - 50410 Percy-en-Normandie,Déchèterie de Percy,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire
fvm_0530,60 Rue du Dr Laënnec,35550,Pipriac,60 Rue du Dr Laënnec - 35550 Pipriac,TEZEA,TEZEA,06 80 30 80 85,Professionnels,Particuliers,"Ecomaison, Valdélia, Valobat",Point d'apport volontaire
fvm_0531,1 rue de la Tuilerie,27120,PACY SUR EURE,1 rue de la Tuilerie - 27120 PACY SUR EURE,TOUT FAIRE Pacy,TOUT FAIRE,02 32 36 04 33,,,Valobat,Point d'apport volontaire
fvm_0532,zone de SAINT PAUL,22540,LOUARGAT,zone de SAINT PAUL - 22540 LOUARGAT,TREGOR MATERIAUX RECYCLAGE,TREGOR MATERIAUC RECYCLAGE (concession MENREC),02 96 92 00 89,Professionnels,,,Point d'apport volontaire
fvm_0533,ZA la Louière,25620,L'Hôpital-du-Grosbois,ZA la Louière- 25620 L'Hôpital-du-Grosbois,TRIDOO,TRIDOO SOLUTIOND DECHET,00 01 23 45 67,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0534,ZA Les Acacias - 8 allée Blaise Pascal,85430,La Boissière-des-Landes,ZA Les Acacias - 8 allée Blaise Pascal - 85430 La Boissière-des-Landes,Tri'n'Collect La Roche-sur-Yon,Tri'n'Collect,,Professionnels,,,Point d'apport volontaire
fvm_0535,35 RUE ROBERT SCHUMAN,44800,St-Herblain,"35 RUE ROBERT SCHUMAN, 44800 St-Herblain",TRI'N'COLLECT NANTES,TRI'N'COLLECT,,,,,Point d'apport volontaire
fvm_0536,ZI Pré A Varois - 297 Chemin de l'écluse,54670,Custines,ZI Pré A Varois - 297 Chemin de l'écluse - 54670 - Custines,TTM Custines,TTM Environnement,03 83 24 97 19,Professionnels,Particuliers,,Point d'apport volontaire
fvm_0537,6 rue Denis Papin,57690,Créhange,6 rue Denis Papin - 57690 - Créhange,TTM Créhange,TTM Environnement,03 87 04 16 11,Professionnels,Particuliers,,Point d'apport volontaire
fvm_0538,287 avenue de Boirargues,34000,MONTPELLIER,287 avenue de Boirargues 34000 MONTPELLIER,Union Matériaux Montpellier,UNION MATERIAUX,,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0539,257 avenue Charles de Gaulle,34400,LUNEL,257 avenue Charles de Gaulle 34400 LUNEL,Union Matériaux Lunel Est,UNION MATERIAUX,06 87 13 47 00,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0540,744 rue des Fournels,34400,LUNEL,744 rue des Fournels 34400 LUNEL,Union Matériaux Lunel ouest,UNION MATERIAUX,,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0541,160 rue Michel Debre,30900,NÎMES,160 rue Michel Debre 30900 NÎMES,Union Matériaux Nîmes,UNION MATERIAUX,,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0542,177 avenue de la Calmette,30250,VILLEVIEILLE,177 avenue de la Calmette 30250 VILLEVIEILLE,Union Matériaux Sommières,UNION MATERIAUX,,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0543,1 route de Nîmes,30220,AIGUES-MORTE,1 route de Nîmes 30220 AIGUES-MORTE,Union Matériaux Aigues mortes,UNION MATERIAUX,06 87 13 47 00,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0544,325 route de Nîmes,34920,LE CRES,325 route de Nîmes 34920 LE CRES,Union Matériaux Le Cres,UNION MATERIAUX,07 76 23 59 20,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0545,"ZAE LES AVANTS NORD, 459 rue des Avants",34270,ST-MATHIER-DE-TREVIERS,"ZAE LES AVANTS NORD, 459 rue des Avants 34270 ST-MATHIER-DE-TREVIERS",Union Matériaux Saint-Mathieu-de-Treviers,UNION MATERIAUX,06 74 95 01 20,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0546,"ZONE INDUSTRIELLE BRUGES SUD, 75 rue Gramme",30100,ALES,"ZONE INDUSTRIELLE BRUGES SUD, 75 rue Gramme 30100 ALES",Union Matériaux Alès,UNION MATERIAUX,06 72 51 69 35,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0547,177 rue des charpentiers,13150,Tarascon,177 rue des charpentiers 13150 Tarascon,Union matériaux Tarascon,Union matériaux,,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0548,30 av Auguste Marius Peyre,13110,Port de Bouc,30 av Auguste Marius Peyre 13110 Port de Bouc,Union matériaux Port de bouc,Union matériaux,,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0549,128 Bd Romain Rolland,13010,Marseille,128 Bd Romain Rolland 13010 Marseille,Union matériaux Marseille,Union matériaux,,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0550,8 rue phillipe lebon,13200,Arles,8 rue phillipe lebon 13200 Arles,Union matériaux Arles,Union matériaux,,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0551,2 rue Traversière,16200,BOURG CHARENTE,2 rue Traversière  - 16200 - BOURG CHARENTE,BOURG,VAL'HOMNIA,07 56 41 90 64,Professionnels,Particuliers,,Point d'apport volontaire
fvm_0552,21 rue de la voie royale-Orval,50660,Orval sur sienne,21 rue de la voie royale-Orval - 50660 Orval sur sienne,Centre de recyclage,VALOREC SAS (concession MENREC),02 52 56 38 14,Professionnels,,,Point d'apport volontaire
fvm_0553,quartier Mondy,26300,BOURG DE PEAGE,quartier Mondy - 26300 - BOURG DE PEAGE,Déchetterie Pro,Valorsol environnement,04-75-72-86-40,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0554,26 RUE LOUIS ARMAND,26800,PORTES LES VALENCE,26 RUE LOUIS ARMAND  - 26800 - PORTES LES VALENCE,Déchetterie Pro,Valorsol environnement,04-75-72-86-40,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0555,3 Rue d'espagne,69780,Mions - Grand LYON,3 Rue d'espagne - 69780 - Mions - Grand LYON,Déchetterie Pro,Valorsol environnement,04 81 09 02 41,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0556,121 CHEMIN DE VENTEBRANT,38550,SABLONS,121 CHEMIN DE VENTEBRANT - 38550 - SABLONS,Déchetterie Pro,Valorsol environnement,04 74 84 24 23,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0557,,26200,MONTELIMAR,26200 - MONTELIMAR,Déchetterie Pro,Valorsol environnement,04 75 01 53 45,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0558,1 Rue des Planches,25620,Étalans,1 Rue des Planches - 25620 Étalans,Vieille Matériaux,Vieille Matériaux,03 81 59 23 65,Professionnels,Particuliers,Valobat,Point d'apport volontaire
fvm_0559,Rte de Saint-Gilles,85190,Aizenay,Rte de Saint-Gilles - 85190 Aizenay,VM Matériaux Aizenay,VM Distribution,,Professionnels,Particuliers,Valdélia,Point d'apport volontaire
fvm_0560,ZI Fruchardières - 7 Rue Clément Ader,85340,Les Sables-d'Olonne,ZI Fruchardières - 7 Rue Clément Ader - 85340 Les Sables-d'Olonne,VM Matériau Olonne sur mer,VM Distribution,,Professionnels,Particuliers,Valdélia,Point d'apport volontaire
fvm_0561,6 Rue Henri Farman,85180,Château d'Olonne,6 Rue Henri Farman - 85180 Château d'Olonne,VM Matériau Olonne sur mer,VM Distribution,,Professionnels,Particuliers,Valdélia,Point d'apport volontaire
fvm_0562,Rue de Toutlemonde,49300,CHOLET,Rue de Toutlemonde - 49300 CHOLET,VM Matériaux,VM Distribution,,Professionnels,,,Point d'apport volontaire
fvm_0563,1 rue de l’Ile Chupin,44340,BOUGUENAIS,"1 rue de l’Ile Chupin, 44340 BOUGUENAIS",VM Bouguenais,VM Matériaux,"02 28 01 71 20
07 57 08 57 88",,,Valdélia,Point d'apport volontaire
fvm_0564,La Sablonnais - BP 6 Grand Champ des Fontaines,44119,Treillieres,"La Sablonnais - BP 6 Grand Champ des Fontaines, 44119 Treillieres",VM distribution Treillières,VM Matériaux,02 40 28 21 08,,,Valdélia,Point d'apport volontaire
fvm_0565,"50, boulevard Pierre & Marie CURIE",44152,Ancenis,"50, boulevard Pierre & Marie CURIE - 44152 Ancenis",VM Ancenis,VM Matériaux,06 52 21 17 42,,,Valdélia,Point d'apport volontaire
fvm_0566,6 LE DERFF,22200,LOUARGAT,6 LE DERFF - 22200 LOUARGAT,ZIEGLER,ZIEGLER GUINGAMP,02 96 40 15 60,Professionnels,,Valobat,Point d'apport volontaire
fvm_0567,127 rue des entreprises ZA le Moulin,84400,GARGAS,127 rue des entreprises ZA le Moulin - 84400 - GARGAS,Annexe demantelement,ZouVai,04 90 06 31 59,Professionnels,Particuliers,,Point d'apport volontaire
fvm_0568,quartier Mondy,26300,BOURG DE PEAGE,quartier Mondy - 26300 - BOURG DE PEAGE,Valorsol environnement,,04 75 72 86 40,,,Valobat,Enlèvement sur chantier
fvm_0569,3 Rue d'espagne,69780,Mions - Grand LYON,3 Rue d'espagne - 69780 - Mions - Grand LYON,Valorsol environnement,,04 81 09 02 41,,,Valobat,Enlèvement sur chantier
fvm_0570,Chemin des leonards,26200,MONTELIMAR,Chemin des leonards 26200 MONTELIMAR,Valorsol environnement,,04 75 01 53 45,,,Valobat,Enlèvement sur chantier
fvm_0571,1450 route des Aulnes,74370,VILLAZ,1450 route des Aulnes - 74370 - VILLAZ,Société VIGNIER F.,,04 50 01 21 00,,,,Enlèvement sur chantier
fvm_0572,ZI BELLEVUE,10140,VENDEUVRE SUR BARSE,ZI BELLEVUE - 10140 - VENDEUVRE SUR BARSE,VEKA RECYCLAGE SAS,,06 80 42 92 48,,,,Enlèvement sur chantier
fvm_0573,ZI BELLEVUE,10140,VENDEUVRE SUR BARSE,ZI BELLEVUE - 10140 - VENDEUVRE SUR BARSE,VEKA RECYCLAGE SAS,,06 72 88 34 97,,,,Enlèvement sur chantier
fvm_0574,134 rue Felix Faure,59350,SAINT-ANDRE-LEZ-LILLE,134 rue Felix Faure -- 59350 - SAINT-ANDRE-LEZ-LILLE,COVANORD,,06 68 80 62 36,,,"Valobat, Valdélia, Ecomaison",Enlèvement sur chantier
fvm_0575,6 rue de Cherbourg,67026,STRASBOURG,6 rue de Cherbourg - 67026 - STRASBOURG,Groupe SCHROLL,,03 88 40 58 40,,,,Enlèvement sur chantier
fvm_0576,30 rue du Cardinal Sourdis,79700,Mauléon,30 rue du Cardinal Sourdis - 79700 Mauléon,ESIAM,,07 71 94 32 09,,,en-cours,Enlèvement sur chantier
fvm_0577,9 rue Copernic,49240,AVRILLÉ,9 rue Copernic - 49240 - AVRILLÉ,REVIE-VERRE,,06 37 09 65 03,,,,Enlèvement sur chantier
fvm_0578,1 route de Mackwiller,67430,DIEMERINGEN,1 route de Mackwiller - 67430 - DIEMERINGEN,SCHMIDT Frères SAS,,03 88 00 41 80,,,,Enlèvement sur chantier
fvm_0579,18 allée des treize femmes,85200,Fontenay Le Comte,18 allée des treize femmes - 85200 - Fontenay Le Comte,SUD VENDEE RECYCLAGE,,07 56 38 07 11,,,,Enlèvement sur chantier
fvm_0580,45 route du Quinquis-Leck,29800,Landerneau,45 route du Quinquis-Leck - 29800 - Landerneau,Valouest3R,,06 33 31 98 05,,,Valobat,Enlèvement sur chantier
fvm_0581,73 rue du moulin bateau,94380,Bonneuil-sur-Marne,73 rue du moulin bateau - 94380 - Bonneuil-sur-Marne,Atelier sans frontières // Groupe Ares,,06 19 35 87 14,,,,Enlèvement sur chantier
fvm_0582,ZI du Bois Imbert,85280,LA FERRIERE,ZI du Bois Imbert - 85280 - LA FERRIERE,BATI RECYCLAGE,,02 51 07 22 00,,,,Enlèvement sur chantier
fvm_0583,24 Rue Du Moulin Neuf - La Davillière,85220,L'Aiguillon-sur-Vie,24 Rue Du Moulin Neuf - La Davillière - 85220 L'Aiguillon-sur-Vie,Recyfe - Tripapyrus,,06 67 48 14 24,,,,Enlèvement sur chantier
fvm_0584,Rue Carnot,57190,Florange,Rue Carnot - 57190 - Florange,Recyfe - Valoprest,,07 48 88 59 18,,,,Enlèvement sur chantier
fvm_0585,2 Chemin du Var,38110,Cessieu,2 Chemin du Var - 38110 - Cessieu,Recyfe - Tri-vallées,,06 69 46 34 81,,,,Enlèvement sur chantier
fvm_0586,5 Rue Amédée Bollée - ZI La Folie Sud,85310,LA CHAIZE LE VICOMTE,5 Rue Amédée Bollée - ZI La Folie Sud - 85310 LA CHAIZE LE VICOMTE,BROYAGE FIN MICRONISATION,,06 23 03 17 11,,,,Enlèvement sur chantier
fvm_0587,ZI Pré à Varois - 297 Chemin de l'écluse,54670,Custines,ZI Pré à Varois - 297 Chemin de l'écluse - 54670 Custines,TTM Environnement,,06 80 61 14 18,,,,Enlèvement sur chantier
fvm_0588,Le Point du Jour,56500,SAINT ALLOUESTRE,Le Point du Jour - 56500 - SAINT ALLOUESTRE,SAS MENREC,,07 87 25 57 67,,,,Enlèvement sur chantier
fvm_0589,Rue de la Prat - Z.I du Coquet,03260,SEUILLET,Rue de la Prat - Z.I du Coquet - 03260 - SEUILLET,MVG RECYCLAGE,,07 83 74 95 45,,,Ecomaison,Enlèvement sur chantier
fvm_0590,60 Rue du Dr Laënnec,35550,Pipriac,60 Rue du Dr Laënnec - 35550 Pipriac,TEZEA,,680308085,,,"Valobat, Valdelia, Ecomaison",Enlèvement sur chantier
fvm_0591,6 impasse rené Varennes,42150,La Ricamarie,6 impasse rené Varennes - 42150 - La Ricamarie,Sermaco,,04 77 80 83 80,,,"Ecomaison, Valobat",Enlèvement sur chantier
fvm_0592,3 rue du torpilleur Sirocco,63300,THIERS,3 rue du torpilleur Sirocco - 63300 - THIERS,HIRSCH RECYCLAGE,,04 73 80 40 88,,,Valobat,Enlèvement sur chantier
fvm_0593,17 rue de BAVIERE Batiment les GREBES,54500,Vandoeuvre,17 rue de BAVIERE Batiment les GREBES - 54500 - Vandoeuvre,C2I TCS Tricot couture services,,06 33 23 01 29,,,"Valobat, Valdélia",Enlèvement sur chantier
fvm_0594,2020 Rue François Mitterand,16100,CHATEAUBERNARD,2020 Rue François Mitterand - 16100 - CHATEAUBERNARD,VAL'HOMNIA SAS,,07 56 41 90 64,,,,Enlèvement sur chantier
fvm_0595,170 rue Jacqueline Auriol,29490,Guipavas,170 rue Jacqueline Auriol - 29490 Guipavas,Les Recycleurs Bretons - Guipavas & Crozon,,02 98 03 29 98,,,Valobat,Enlèvement sur chantier
fvm_0596,ZI de Kerbriant,29610,Plouigneau,ZI de Kerbriant - 29610 Plouigneau,Les Recycleurs Bretons - Plouigneau,,02 98 79 82 00,,,Valobat,Enlèvement sur chantier
fvm_0597,780 Rue du Maneguen,56850,Caudan,780 Rue du Maneguen - 56850 Caudan,Les Recycleurs Bretons - Caudan,,02 97 81 60 82,,,Valobat,Enlèvement sur chantier
fvm_0598,Voies des Jumeaux,91320,Wissous,Voies des Jumeaux - 91320 - Wissous,Paprec Chantiers,,01 46 86 19 55,,,,Enlèvement sur chantier
fvm_0599,10 rue de la Victoire ZI de la Molette,93150,Le Blanc-Mesnil,10 rue de la Victoire ZI de la Molette- 93150 - Le Blanc-Mesnil,Paprec IDF Nord - Le Blanc Mesnil,,01 55 81 13 20,,,,Enlèvement sur chantier
fvm_0600,Parc d'entreprises de la Motte au Bois,62440,Harnes,Parc d'entreprises de la Motte au Bois - 62440 Harnes,Paprec Nord 62,,03 21 13 67 77,,,,Enlèvement sur chantier
fvm_0601,Rue des 3 frères ZI des 3 frères,17000,La Rochelle,Rue des 3 frères ZI des 3 frères - 17000 - La Rochelle,Paprec Ouest 17,,05 46 30 17 50,,,,Enlèvement sur chantier
fvm_0602,Rue Yvette Cauchois,44600,Saint-Nazaire,Rue Yvette Cauchois - 44600 - Saint-Nazaire,Paprec Ouest 44 Agence de Saint-Nazaire,,02 51 16 75 88,,,,Enlèvement sur chantier
fvm_0603,ZI de la Coindrie,49340,TREMENTINES,ZI de la Coindrie - 49340 - TREMENTINES,PAPREC PLASTIQUES,,02 41 49 16 29,,,,Enlèvement sur chantier
fvm_0604,Les Molies D1075,38760,Varces,Les Molies D1075 - 38760 Varces,Paprec Rhône-Alpes 38,,04 76 99 31 20,,,,Enlèvement sur chantier
fvm_0605,11 chemin des Pierres,31500,Bruguières,11 chemin des Pierres - 31500 Bruguières,Paprec Sud-Ouest 31,,05 61 35 10 88,,,,Enlèvement sur chantier
fvm_0606,ZAC Aiguelongue rue Gustave Eiffel,64121,Montardon,ZAC Aiguelongue rue Gustave Eiffel- 64121 Montardon,Paprec Sud-Ouest Atlantique,,05 59 12 63 23,,,,Enlèvement sur chantier
fvm_0607,127 rue des entreprises,84400,GARGAS,127 rue des entreprises - 84400 - GARGAS,EBE ZouVai,,04 90 06 31 59,,,,Enlèvement sur chantier
fvm_0608,3 rue Jean MERMOZ,87270,COUZEIX,3 rue Jean MERMOZ  - 87270 - COUZEIX,REVIPLAST,,05 55 09 77 80,,,,Enlèvement sur chantier
fvm_0609,26 chemin de la poudrière,33700,MERIGNAC,26 chemin de la poudrière - 33700 - MERIGNAC,PENA,,05 56 64 32 30,,,,Enlèvement sur chantier
fvm_0610,ZA Mont Saint Sébastien- Rue de mont,77111,Soignolles en Brie,ZA Mont Saint Sébastien- Rue de mont -  77111 Soignolles en Brie,BIG BENNES,,01 64 06 72 93,,,,Enlèvement sur chantier
fvm_0611,870-905 Rue Blaise Pascal,39570,Lons-le-Saunier,870-905 Rue Blaise Pascal - 39570 - Lons-le-Saunier,Recyfe - Groupe Demain,,06 14 40 34 57,,,,Enlèvement sur chantier
fvm_0612,Rue des Pommiers,77350,Boissise La Bertrand,Rue des Pommiers - 77350 - Boissise La Bertrand,Recyfe - Agissons,,07 81 63 33 12,,,,Enlèvement sur chantier
fvm_0613,54 rue Robert Schuman,44800,Saint Herblin,54 rue Robert Schuman - 44800 Saint Herblin,Recyfe - Trait d'Union,,06 80 51 58 05,,,,Enlèvement sur chantier
fvm_0614,15 Avenue Louise Michel,28500,VERNOUILLET,15 Avenue Louise Michel - 28500 - VERNOUILLET,Recyfe - SATRI,,06 03 80 48 98,,,,Enlèvement sur chantier
fvm_0615,46 rue du Parc - ZA du parc,49280,Saint-Christophe-du-Bois,46 rue du Parc - ZA du parc - 49280 - Saint-Christophe-du-Bois,Recyfe - Fil d'Ariane,,06 70 63 83 52,,,,Enlèvement sur chantier
fvm_0616,13 Rue du Maréchal Lefebvre,67100,Strasbourg,13 Rue du Maréchal Lefebvre - 67100 - Strasbourg,Recyfe - Réseau Origami,,06 98 92 47 07,,,,Enlèvement sur chantier
fvm_0617,8B Rue Du 1er Mai,12110,Cransac,8B Rue Du 1er Mai - 12110 Cransac,Recyfe - Renouveau Isolation,,06 63 16 62 16,,,,Enlèvement sur chantier
fvm_0618,2 rue Ray Janton - ZAC d'Anglumeau,33450,Izon,2 rue Ray Janton - ZAC d'Anglumeau - 33450 Izon,Recyfe - Valo' 33,,07 48 88 22 42,,,,Enlèvement sur chantier
fvm_0619,410 Avenue du Passe Temps,13400,Aubagne,410 Avenue du Passe Temps - 13400 Aubagne,Recyfe - LVD Environnement,,06 58 63 12 51,,,Valobat/Valdelia/Ecomaison,Enlèvement sur chantier
fvm_0620,1022 Rue Antoine de St-Exupéry,14760,Bretteville-sur-Odon,1022 Rue Antoine de St-Exupéry - 14760 - Bretteville-sur-Odon,Recyfe - Handyjob Caen,,07 81 79 16 50,,,,Enlèvement sur chantier
fvm_0621,211 rue Louis Lumière,30900,Nîmes,211 rue Louis Lumière - 30900 Nîmes,Recyfe - LVD Environnement,,06 58 63 12 51,,,Valobat/Valdelia/Ecomaison,Enlèvement sur chantier
fvm_0622,875 Chemin du Lobel,62510,Arques,875 Chemin du Lobel - 62510 - Arques,Recyfe - DMultiple,,07 60 25 30 56,,,,Enlèvement sur chantier
fvm_0623,6 route le bout de la ville,50480,BLOSVILLE,6 route le bout de la ville - 50480 BLOSVILLE,Recyfe - Fil & Terre,,07 50 49 08 71,,,,Enlèvement sur chantier
fvm_0624,29 Rue Ettore Bugatti,87280,Limoges,"29 Rue Ettore Bugatti, 87280 Limoges",Recyfe - La boite à papiers,,05 55 37 85 77,,,,Enlèvement sur chantier
fvm_0625,8 avenue du Général de Gaulle,11200,Lézignan-Corbières,8 avenue du Général de Gaulle - 11200 Lézignan-Corbières,Recyfe - Les Recyclades,,07 89 21 05 31,,,,Enlèvement sur chantier
