id,rue,cp,ville,adresse_full,name,raison_sociale,telephone,accueil_1,accueil_2,eco_orgs,folder_type,result_label,result_score,result_type,latitude,longitude
fvm_0090,2 rue du Manoir,50660,Quettreville-sur-Sienne,2 rue du Manoir - 50660 Quettreville-sur-Sienne,decheterie de Hyenville,Coutances Mer et Bocage,,Professionnels,Particuliers,,Point d'apport volontaire,2 Le Manoir - Trelly 50660 Quettreville-sur-Sienne,0.6537555125725337,housenumber,48.967987,-1.432187
fvm_0091,ZI du sactar,84500,BOLLENE,ZI du sactar- 84500 - BOLLENE,Déchetterie Pro,CVA Alcyon / Valorsol environnement,04 90 30 99 12,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Le Sactar 84500 Bollène,0.647620606060606,street,44.306942,4.734282
fvm_0092,Route de Verneuil,28340,LAMBLORE,Route de Verneuil - 28340 LAMBLORE,DECHETERIE Lamblore,DECHETERIE,02 37 23 32 63,,,Valobat,Point d'apport volontaire,Route de Verneuil 28340 Lamblore,0.9460845454545455,street,48.615687,0.901627
fvm_0093,Le Pressoir,28240,SAINT-ÉLIPH,Le Pressoir - 28240 SAINT-ÉLIPH,DECHETERIE ST Eliph,DECHETERIE,06 79 07 98 33,,,Valobat,Point d'apport volontaire,Résidence le Pressoir 28240 Saint-Éliph,0.6648163636363635,street,48.452178,1.027289
fvm_0094,ZI D ACTIVITES - ROUTE D OULINS,28260,,ZI D ACTIVITES - ROUTE D OULINS - 28260,DECHETERIE ANET,DECHETERIE,01 34 57 12 20,,,Ecomaison,Point d'apport volontaire,,,,,
fvm_0095,4 Rue du Chemin Vert,95100,Argenteuil,4 Rue du Chemin Vert  95100 Argenteuil,Déchèterie d'Argenteuil \ SYNDICAT AZUR,Décheterie,01 30 25 23 15,Professionnels,Particuliers,Valobat,Point d'apport volontaire,4 Rue du Chemin Vert 95100 Argenteuil,0.9648436363636363,housenumber,48.95874,2.205284
fvm_0096,Rue de Pierrelaye,95550,BESSANCOURT,Rue de Pierrelaye 95550 BESSANCOURT,Déchèterie de Bessancourt \ S.MIXTE TRI-ACTION,Décheterie,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue de Pierrelaye 95550 Bessancourt,0.9630145454545453,street,49.035636,2.205764
fvm_0097,85 rue du 14 juillet,93140,Bondy,85 rue du 14 juillet 93140 Bondy,Déchèterie de Bondy \ Est Ensemble,Décheterie,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Avenue du 14 Juillet 93140 Bondy,0.717358119122257,street,48.912725,2.490931
fvm_0098,78 Avenue Paul Vaillant Couturier,93120,La Courneuve,78 Avenue Paul Vaillant Couturier 93120 La Courneuve,TERSEN Site de LA COURNEUVE,Décheterie,06 49 87 31 10,Professionnels,,Valobat,Point d'apport volontaire,Avenue Paul Vaillant-Couturier 93120 La Courneuve,0.9155321212121212,street,48.922512,2.412482
fvm_0099,ZI DU BOIS DE LA FONTAINE - 10 RUE DES EPIS,91670,ANGERVILLE,ZI DU BOIS DE LA FONTAINE - 10 RUE DES EPIS - 91670 ANGERVILLE,DECHETERIE ANGERVILLE,DECHETERIE,01 34 57 12 20,,,Ecomaison,Point d'apport volontaire,Rue des Epis 91670 Angerville,0.438206862745098,street,48.314134,2.011256
fvm_0100,RUE DES VAUX DE CERNAY,78610,AUFFARGIS,RUE DES VAUX DE CERNAY - 78610 AUFFARGIS,DECHETERIE AUFFARGIS,DECHETERIE,07 48 11 00 67,,,Ecomaison,Point d'apport volontaire,Rue des Vaux-de-cernay 78610 Auffargis,0.9552218181818181,street,48.701434,1.89094
fvm_0101,ROUTE DE LA BEAUCHE,28270,BREZOLLES,ROUTE DE LA BEAUCHE - 28270 BREZOLLES,DECHETERIE BREZOLLES,DECHETERIE,07 57 49 41 61,,,Ecomaison,Point d'apport volontaire,Route de Beauche 28270 Brezolles,0.8438855844155844,street,48.690736,1.067925
fvm_0102,5 RUE DES TILLEULS,28120,ILLERS COMBRAY,5 RUE DES TILLEULS - 28120 ILLERS COMBRAY,DECHETERIE ILLIERS COMBRAY,DECHETERIE,02 37 96 74 66,,,Ecomaison,Point d'apport volontaire,5 Rue des Tilleuls 28120 Illiers-Combray,0.8725833689839572,housenumber,48.308204,1.24318
fvm_0103,,27540,IVRY LA BATAILLE,27540 IVRY LA BATAILLE,DECHETERIE IVRY LA BATAILLE,DECHETERIE,07 57 49 41 65,,,Ecomaison,Point d'apport volontaire,Ivry-la-Bataille,0.9398599999999999,municipality,48.886691,1.45044
fvm_0104,11 RUE DU BOEL,28310,JANVILLE,11 RUE DU BOEL - 28310 JANVILLE,DECHETRIE JANVILLE,DECHETERIE,07 48 11 00 64,,,Ecomaison,Point d'apport volontaire,rue du grand boel 28310 Janville-en-Beauce,0.6582922077922078,street,48.203386,1.885101
fvm_0105,BOIS DE LA FOLIE,28150,OUARVILLE,BOIS DE LA FOLIE - 28150 OUARVILLE,DECHETERIE OUARVILLE,DECHETERIE,07 48 11 00 70,,,Ecomaison,Point d'apport volontaire,Impasse de la Forge 28150 Ouarville,0.4975297402597401,street,48.354866,1.775449
fvm_0106,2 RUE DU CLOS DE MAROLLE,28130,PIERRES,2 RUE DU CLOS DE MAROLLE - 28130 PIERRES,DECHETERIE PIERRES,DECHETERIE,07 48 10 95 53,,,Ecomaison,Point d'apport volontaire,Rue du Clos de Marolles 28130 Pierres,0.8150234986225895,street,48.580505,1.562663
fvm_0107,ROUTE D ABLIS,78730,SAINT ARNOULT EN YVELINES,ROUTE D ABLIS 78730 SAINT ARNOULT EN YVELINES,DECHETERIE ST ANOULT,DECHETERIE,07 57 49 41 63,,,Ecomaison,Point d'apport volontaire,Route d'Ablis 78730 Saint-Arnoult-en-Yvelines,0.9466981818181818,street,48.565168,1.90784
fvm_0108,ROUTE DE GENONVILLE,28150,LES VILLAGES VOVEENS,ROUTE DE GENONVILLE 28150 LES VILLAGES VOVEENS,DECHETERIE VOVES,DECHETERIE,07 48 11 00 66,,,Ecomaison,Point d'apport volontaire,Rue du Général de Gaulle 28150 Les Villages Vovéens,0.5596088507718696,street,48.267309,1.629374
fvm_0109,16 ROUTE DE DAMVILLE,27320,LA MADELAINE DE NONANCOURT,16 ROUTE DE DAMVILLE - 27320 LA MADELAINE DE NONANCOURT,DECHETERIE LA MADELAINE DE NONANCOURT,DECHETERIE,07 57 49 41 63,,,Ecomaison,Point d'apport volontaire,16 Rue de Damville 27320 La Madeleine-de-Nonancourt,0.7666345454545455,housenumber,48.778221,1.190849
fvm_0110,,39220,Les Rousses,39220 Les Rousses,DECHETERIE  LES ROUSSES,DECHETERIE  LES ROUSSES,03 84 33 41 61,,,Valobat,Point d'apport volontaire,Les Rousses,0.9414954545454544,municipality,46.479249,6.067869
fvm_0111,,39240,Arinthod,39240 Arinthod,DECHETERIE D ARINTHOD,DECHETERIE D ARINTHOD,03 84 48 50 33,,,Valobat,Point d'apport volontaire,Arinthod,0.9361390909090908,municipality,46.395619,5.571176
fvm_0112,14 Chem. des Alamans,39270,Orgelet,"14 Chem. des Alamans, 39270 Orgelet",DECHETERIE D ORGELET,DECHETERIE D ORGELET,03 84 35 58 17.,,,Valobat,Point d'apport volontaire,14 Chemin des Alamans 39270 Orgelet,0.8241126959247648,housenumber,46.530749,5.601328
fvm_0113,,53300,Ambrières-les-Vallées,53300 Ambrières-les-Vallées,Déchèterie d'Ambrieres-les-vallees,Déchèterie d'Ambrieres-les-vallees,02 43 08 15 69,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Ambrières-les-Vallées,0.9398772727272727,municipality,48.426329,-0.619444
fvm_0114,,39190,Beaufort,39190 Beaufort,DECHETERIE DE BEAUFORT,DECHETERIE DE BEAUFORT,03 84 25 15 84,,,Valobat,Point d'apport volontaire,Bois de Beaufort 39190 Beaufort-Orbagna,0.4555924242424242,street,46.58961,5.407284
fvm_0115,Rue Saint-Gilles,53290,Bierné-les-Village,Rue Saint-Gilles - 53290 Bierné-les-Village,Déchèterie de Bierné,Déchèterie de Bierné,02 43 09 59 27,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue Saint Gilles 53290 Bierné-les-Villages,0.9215723376623376,street,47.80858,-0.544099
fvm_0116,All. du Bois,39100,Brevans,"All. du Bois, 39100 Brevans",DECHETERIE DE BREVANS,DECHETERIE DE BREVANS,03 84 69 11 48,,,Valobat,Point d'apport volontaire,Allée du Bois 39100 Brevans,0.7699743722943723,street,47.108198,5.514458
fvm_0117,437 Rue du Mont Rivel,39300,Champagnole,"437 Rue du Mont Rivel, 39300 Champagnole",DECHETERIE DE CHAMPAGNOLE,DECHETERIE DE CHAMPAGNOLE,03 84 52 42 70,,,Valobat,Point d'apport volontaire,437 Chemin du Mont Rivel 39300 Champagnole,0.70194337995338,housenumber,46.753732,5.911945
fvm_0118,Rue de l'aiguillage,39230,Chaumergy,"Rue de l'aiguillage, 39230 Chaumergy",DECHETERIE DE CHAUMERGY,DECHETERIE DE CHAUMERGY,03 84 48 60 49,,,Valobat,Point d'apport volontaire,Rue de l'Aiguillage 39230 Chaumergy,0.9356127272727273,locality,46.84466,5.480766
fvm_0119,,39120,Chaussin,39120 Chaussin,DECHETERIE DE CHAUSSIN,DECHETERIE DE CHAUSSIN,03 84 82 56 19,,,Valobat,Point d'apport volontaire,Chaussin,0.9376581818181816,municipality,46.967361,5.407785
fvm_0120,,39130,Clairvaux-les-Lacs,39130 Clairvaux-les-Lacs,DECHETERIE DE CLAIRVAUX LES LACS,DECHETERIE DE CLAIRVAUX LES LACS,03 84 25 80 37,,,Valobat,Point d'apport volontaire,Clairvaux-les-Lacs,0.9371190909090908,municipality,46.574132,5.748205
fvm_0121,Rte de Niafles,53400,Craon,Rte de Niafles - 53400 Craon,Déchèterie de Craon,Déchèterie de Craon,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,route de Niafles 53400 Craon,0.788271652892562,street,47.847527,-0.969849
fvm_0122,Rte de Dommartin,71480,Cuiseaux,"Rte de Dommartin, 71480 Cuiseaux",DECHETERIE DE CUISEAUX,DECHETERIE DE CUISEAUX,06 32 22 69 43,,,Valobat,Point d'apport volontaire,Route de Dommartin 71480 Cuiseaux,0.8192753198653199,street,46.497875,5.370033
fvm_0123,163-307 Rue des Bruyères,71290,Cuisery,"163-307 Rue des Bruyères, 71290 Cuisery",DECHETERIE DE CUISERY,DECHETERIE DE CUISERY,06 32 22 69 43,,,Valobat,Point d'apport volontaire,Rue des Bruyères 71290 Cuisery,0.7129558944281524,street,46.558879,4.985872
fvm_0124,Rue Costes et Bellonte,39100,Dole,"Rue Costes et Bellonte, 39100 Dole",DECHETERIE DE DOLE,DECHETERIE DE DOLE,03 84 82 56 19,,,Valobat,Point d'apport volontaire,Rue Costes et Bellonte 39100 Dole,0.9625145454545455,street,47.081929,5.489282
fvm_0125,Rue des Coteaux de la Haute Seille,39210,Domblans,"Rue des Coteaux de la Haute Seille, 39210 Domblans",DECHETERIE DE DOMBLANS,DECHETERIE DE DOMBLANS,03 84 24 71 36,,,Valobat,Point d'apport volontaire,Rue des Coteaux de la Hte Seille 39210 Domblans,0.8617034038054967,street,46.757714,5.598435
fvm_0126,Rue des Fontaines,39460,Foncine-le-Haut,"Rue des Fontaines, 39460 Foncine-le-Haut",DECHETERIE DE FONCINE,DECHETERIE DE FONCINE,03 84 52 06 64,,,Valobat,Point d'apport volontaire,Rue des Fontaines 39460 Foncine-le-Haut,0.950040909090909,street,46.658987,6.075567
fvm_0127,Av. Emile Zola,53120,Gorron,"Av. Emile Zola, 53120 Gorron",Déchèterie de Gorron,Déchèterie de Gorron,02 43 08 15 69,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Avenue Emile Zola 53120 Gorron,0.7235781818181818,street,48.411393,-0.828294
fvm_0128,11 Rue des Colchiques,39400,Longchaumois,"11 Rue des Colchiques, 39400 Longchaumois",DECHETERIE DE LONGCHAUMOIS,DECHETERIE DE LONGCHAUMOIS,03 84 45 21 81,,,Valobat,Point d'apport volontaire,11 Rue des Colchiques 39400 Longchaumois,0.9465663636363636,housenumber,46.459159,5.935936
fvm_0129,Rue de la Lième,39570,Perrigny,Rue de la Lième - 39570 Perrigny,DECHETERIE DE LONS NORD,DECHETERIE DE LONS NORD,03 84 24 50 09,,,Valobat,Point d'apport volontaire,Rue de la Lième 39570 Perrigny,0.9553718181818182,street,46.679125,5.583476
fvm_0130,"Zi, Rue Louis Remy",39570,Messia-sur-Sorne,"Zi, Rue Louis Remy, 39570 Messia-sur-Sorne",DECHETERIE DE LONS SUD,DECHETERIE DE LONS SUD,,,,Valobat,Point d'apport volontaire,Rue Louis Rémy 39570 Messia-sur-Sorne,0.8658262809917354,street,46.657804,5.511549
fvm_0131,Mnt de Saint-Claude,71500,Louhans,"Mnt de Saint-Claude, 71500 Louhans",DECHETERIE DE LOUHANS,DECHETERIE DE LOUHANS,06 32 22 69 43,,,Valobat,Point d'apport volontaire,Montée de Saint Claude 71500 Louhans-Châteaurenaud,0.5683260606060605,street,46.621852,5.214133
fvm_0132,La Chalopinnière,53170,Meslay-du-Maine,"La Chalopinnière, 53170 Meslay-du-Maine",Déchèterie de Meslay-du-maine,Déchèterie de Meslay-du-maine,02 43 64 24 52,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue de la Chalopinière 53170 Meslay-du-Maine,0.7576042583732057,street,47.948824,-0.539854
fvm_0133,24 Rue de Nozeroy,39250,Mignovillard,"24 Rue de Nozeroy, 39250 Mignovillard",DECHETERIE DE MIGNOVILLARD,DECHETERIE DE MIGNOVILLARD,03 84 52 06 64,,,Valobat,Point d'apport volontaire,24 Rue de Nozeroy 39250 Mignovillard,0.9494881818181818,housenumber,46.790004,6.118477
fvm_0134,Unnamed Road,39260,Moirans-en-Montagne,"Unnamed Road, 39260, Moirans-en-Montagne",DECHETERIE DE MOIRANS EN MONTAGNE,DECHETERIE DE MOIRANS EN MONTAGNE,03 84 42 63 32,,,Valobat,Point d'apport volontaire,Moirans-en-Montagne,0.5576583284457478,municipality,46.431447,5.724531
fvm_0135,18 Rte de Dole,39380,Mont-sous-Vaudrey,"18 Rte de Dole, 39380 Mont-sous-Vaudrey",DECHETERIE DE MONT SOUS VAUDREY,DECHETERIE DE MONT SOUS VAUDREY,03 84 82 56 19,,,Valobat,Point d'apport volontaire,18 Route de Dole 39380 Mont-sous-Vaudrey,0.8452381283422459,housenumber,46.985189,5.593545
fvm_0136,Rue de l'Industrie,39160,Saint-Amour,"Rue de l'Industrie, 39160 Saint-Amour",DECHETERIE DE SAINT AMOUR,DECHETERIE DE SAINT AMOUR,03 84 48 81 99,,,Valobat,Point d'apport volontaire,Rue de l'Industrie 39160 Saint-Amour,0.9482290909090909,street,46.443382,5.338665
fvm_0137,3 Champtave,39110,Salins-les-Bains,"3 Champtave, 39110 Salins-les-Bains",DECHETERIE DE SALINS LES BAINS,DECHETERIE DE SALINS LES BAINS,06 83 44 39 25,,,Valobat,Point d'apport volontaire,3 Route de Chamoz 39110 Salins-les-Bains,0.5675866985645933,housenumber,46.959417,5.858929
fvm_0138,Chemin de Moidesseules,39230,SELLIERES,Chemin de Moidesseules - 39230 SELLIERES,DECHETERIE DE SELLIERES,DECHETERIE DE SELLIERES,03 84 25 92 69,,,Valobat,Point d'apport volontaire,Rue de Moidesseules 39230 Sellières,0.7043855614973261,street,46.831554,5.557722
fvm_0139,,39310,Septmoncel les Molunes,39310 Septmoncel les Molunes,DECHETERIE DE SEPTMONCEL,DECHETERIE DE SEPTMONCEL,03 84 45 52 98,,,Valobat,Point d'apport volontaire,Septmoncel les Molunes,0.9345663636363635,municipality,46.361393,5.937685
fvm_0140,10 Rue du Luxembourg,39500,Tavaux,"10 Rue du Luxembourg, 39500 Tavaux",DECHETERIE DE TAVAUX,DECHETERIE DE TAVAUX,03 84 82 56 19,,,Valobat,Point d'apport volontaire,10 Rue du Luxembourg 39500 Tavaux,0.9529672727272728,housenumber,47.044534,5.420802
fvm_0141,2-8 Les Trois Coins,53300,Oisseau,2-8 Les Trois Coins - 53300 Oisseau,Déchèterie d'Oisseau,Déchèterie d'Oisseau,02 43 08 15 69,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Zone Artisanale les 3 Coins 53300 Oisseau,0.42392311688311685,street,48.35387,-0.677094
fvm_0142,Rte de Lays,71270,Pierre-de-Bresse,"Rte de Lays, 71270 Pierre-de-Bresse",DECHETERIE PIERRE DE BRESSE,DECHETERIE PIERRE DE BRESSE,03 85 72 87 00,,,Valobat,Point d'apport volontaire,Route de Lays 71270 Pierre-de-Bresse,0.8314160606060605,street,46.891234,5.258249
fvm_0143,Rue Bois des Rampes,71330,Saint-Germain-du-Bois,"Rue Bois des Rampes, 71330 Saint-Germain-du-Bois",DECHETERIE SAINT GERMAIN DU BOIS,DECHETERIE SAINT GERMAIN DU BOIS,03 85 72 47 63,,,Valobat,Point d'apport volontaire,Rue du Bois des Rampes 71330 Saint-Germain-du-Bois,0.8896214164904862,street,46.750484,5.247106
fvm_0144,39 D31,53220,Saint-Mars-sur-la-Futaie,39 D31 - 53220 Saint-Mars-sur-la-Futaie,Déchèterie St Mars sur la  Futaie,Déchèterie St Mars sur la  Futaie,02 43 08 15 69,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Saint-Mars-sur-la-Futaie,0.7204460606060605,municipality,48.431129,-1.010477
fvm_0145,Route de,34650,Lunas,"Route de, 34650 Lunas",Déchetterie de Lunas,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Route de Lunas 34650 Joncels,0.9441654545454544,street,43.736927,3.194496
fvm_0146,LA BASTIDE,34600,BEDARIEUX,LA BASTIDE 34600 BEDARIEUX,Déchetterie de Bédarieux,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Plaine de la Bastide 34600 Bédarieux,0.6416712852664576,street,43.594708,3.129789
fvm_0147,Chemin de Lauzières,30000,NÎMES,Chemin de Lauzières 30000 NÎMES,Dechetterie de Nîmes,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Chemin de Blazin 30000 Nîmes,0.5691810344827586,street,43.874661,4.382724
fvm_0148,Route de Manduel,30230,BOUILLARGUES,Route de Manduel 30230 BOUILLARGUES,Dechetterie de Bouillargues,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Route de Manduel 30230 Bouillargues,0.9510109090909089,street,43.808075,4.439632
fvm_0149,Quartier St-Roman et la Roque,30300,COMPS,Quartier St-Roman et la Roque 30300 COMPS,Dechetterie de Comps,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Saint-Roman et la Roque 30300 Comps,0.6061063157894736,street,43.839276,4.620061
fvm_0150,Avenue de Camargue,30132,Caissargues,Avenue de Camargue 30132 Caissargues,Dechetterie de Caissargues,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Avenue de Camargue 30132 Caissargues,0.9574990909090909,street,43.795904,4.374352
fvm_0151,Lieu dit Trahusse,30320,MARGUERITTES,Lieu dit Trahusse 30320 MARGUERITTES,Dechetterie de Marguerittes,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Chemin de Trahusse 30320 Marguerittes,0.5828932678132678,street,43.869826,4.43243
fvm_0152,30190 D18,30190,Sainte-Anastasie,"30190 D18, 30190 Sainte-Anastasie",Dechetterie de sainte Anastasie,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Sainte-Anastasie,0.7925618181818181,municipality,43.941658,4.34864
fvm_0153,CD 124,30350,ST BENEZET,CD 124 - 30350 ST BENEZET,Dechetterie Saint Benezet,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Route Départementale 124 30350 Saint-Bénézet,0.3194309090909091,street,43.978753,4.141438
fvm_0154,,30320,BEZOUCE,30320 BEZOUCE,Dechetterie de Bezouce (Cabrières),DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Bezouce,0.9393818181818181,municipality,43.8834,4.49355
fvm_0155,Chemin de Calvisson,30820,CAVEIRAC,Chemin de Calvisson 30820 CAVEIRAC,Dechetterie Caveirac,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Chemin de Calvisson 30820 Caveirac,0.9516936363636364,street,43.822312,4.255304
fvm_0156,,30540,MILHAUD,30540 MILHAUD,Dechetterie Milhaud,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Milhaud,0.9438618181818181,municipality,43.78904,4.314801
fvm_0157,Route de Fons,30290,LA ROUVIERE,Route de Fons 30290 LA ROUVIERE,Dechetterie La Rouvière,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Route de Saint-Paul les Fonts 30290 Saint-Victor-la-Coste,0.34193848484848477,street,44.073489,4.634627
fvm_0158,,30128,GARONS,30128 GARONS,Dechetterie de Garons,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Garons,0.9431481818181817,municipality,43.776743,4.428538
fvm_0159,,30360,SAINTE CEZAIRE DE GAUZIGNAN,30360 SAINTE CEZAIRE DE GAUZIGNAN,Dechetterie Sainte Cézaire de Gauzignan,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Saint-Césaire-de-Gauzignan,0.7118269905956112,municipality,44.038275,4.197248
fvm_0160,Mas de l'Avocat,30129,REDESSAN,Mas de l'Avocat - 30129 REDESSAN,Dechetterie Redessan,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Chemin du Mas de l'Avocat 30129 Redessan,0.6853842699724518,street,43.83046,4.490326
fvm_0161,Les Arbousiers,30320,POULX,Les Arbousiers 30320 POULX,Dechetterie de Poulx,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Impasse des Arbousiers 30320 Poulx,0.6306428571428571,street,43.909,4.423978
fvm_0162,101 avenue du Docteur Fleming,30900,NÎMES,101 avenue du Docteur Fleming 30900 NÎMES,Dechetterie de Saint-Césaire,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Avenue Docteur Fleming 30900 Nîmes,0.7901360427807486,street,43.818245,4.320363
fvm_0163,Route d'Aramon,30300,VALLABREGUES,Route d'Aramon 30300 VALLABREGUES,Dechetterie Vallabrègues,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Route d'Aramon 30300 Vallabrègues,0.9464054545454544,street,43.859942,4.629377
fvm_0164,RD 114,30190,GARRIGUES SAINTE EULALIE,RD 114 - 30190 GARRIGUES SAINTE EULALIE,Dechetterie Garrigues Sainte Eulalie,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Garrigues-Sainte-Eulalie,0.7222396969696969,municipality,43.9916,4.307179
fvm_0165,Route de Beaucaire,30127,BELLEGARDE,Route de Beaucaire 30127 BELLEGARDE,Dechetterie Bellegarde,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue de Beaucaire 30127 Bellegarde,0.7807481818181817,street,43.756686,4.51746
fvm_0166,Les Roumettes,30840,MEYNES,Les Roumettes 30840 MEYNES,Dechetterie de Meynes,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Chemin des Roumettes 30840 Meynes,0.643110606060606,street,43.892061,4.558514
fvm_0167,75 impasse de l'Ancienne Motte,30000,NÎMES,75 impasse de l'Ancienne Motte 30000 NÎMES,Dechetterie l'ancienne Motte,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,75 Impasse de l'Ancienne Motte 30000 Nîmes,0.9656427272727272,housenumber,43.833761,4.393719
fvm_0168,Zone artisanale li,30300,FOURQUES,Zone artisanale li 30300 FOURQUES,Dechetterie Fourques,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Zone Artisanale 30300 Vallabrègues,0.5273604895104894,street,43.863382,4.631072
fvm_0169,Chemin de la Fontaine Giliène,30800,ST-GILLES,Chemin de la Fontaine Giliène- 30800 ST-GILLES,Dechetterie Saint Gilles,DECHETTERIE,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Chemin de la Fontaine Gillienne 30800 Saint-Gilles,0.8187055371900827,street,43.668561,4.428546
